date,campaign_id,channel_id,creative_id,spend,impressions,clicks
2025-03-01,CMP_102,CH_06,CR_003,0.0,3861,170
2025-03-01,CMP_102,CH_06,CR_004,0.0,8079,311
2025-03-01,CMP_103,CH_01,CR_007,148.12,2525,135
2025-03-01,CMP_103,CH_02,CR_007,4800.86,27726,1253
2025-03-01,CMP_103,CH_03,CR_005,1868.56,15374,1385
2025-03-01,CMP_103,CH_03,CR_006,62.08,509,57
2025-03-01,CMP_103,CH_04,CR_004,1961.2,19073,2344
2025-03-01,CMP_103,CH_04,CR_006,1445.21,13991,1837
2025-03-01,CMP_103,CH_05,CR_002,0.0,18157,545
2025-03-01,CMP_103,CH_05,CR_005,0.0,19126,1096
2025-03-01,CMP_103,CH_06,CR_002,0.0,13946,862
2025-03-01,CMP_103,CH_06,CR_003,0.0,34010,2006
2025-03-01,CMP_103,CH_06,CR_004,0.0,18137,646
2025-03-01,CMP_103,CH_06,CR_005,0.0,7206,434
2025-03-01,CMP_104,CH_01,CR_007,510.96,24525,505
2025-03-01,CMP_104,CH_02,CR_007,691.28,2908,156
2025-03-01,CMP_104,CH_03,CR_002,244.20999999999998,6121,252
2025-03-01,CMP_104,CH_03,CR_005,644.16,5801,798
2025-03-01,CMP_104,CH_04,CR_001,183.27,2528,177
2025-03-01,CMP_104,CH_04,CR_002,1419.5700000000002,13258,1409
2025-03-01,CMP_104,CH_04,CR_003,1494.46,21928,1461
2025-03-01,CMP_104,CH_04,CR_005,226.34,2327,319
2025-03-01,CMP_104,CH_05,CR_001,0.0,18779,571
2025-03-01,CMP_104,CH_05,CR_003,0.0,18186,1103
2025-03-01,CMP_104,CH_05,CR_004,0.0,9026,387
2025-03-01,CMP_104,CH_06,CR_001,0.0,14881,579
2025-03-01,CMP_104,CH_06,CR_004,0.0,11353,770
2025-03-01,CMP_104,CH_06,CR_005,0.0,11299,564
2025-03-01,CMP_104,CH_06,CR_006,0.0,15486,785
2025-03-01,CMP_105,CH_01,CR_007,3513.89,42307,3529
2025-03-01,CMP_105,CH_02,CR_007,1864.58,6587,480
2025-03-01,CMP_105,CH_03,CR_005,1352.4399999999998,14214,1540
2025-03-01,CMP_105,CH_04,CR_004,926.03,53652,1014
2025-03-01,CMP_105,CH_04,CR_005,210.51,2013,202
2025-03-01,CMP_105,CH_05,CR_001,0.0,1943,85
2025-03-01,CMP_105,CH_05,CR_002,0.0,11387,421
2025-03-01,CMP_105,CH_05,CR_004,0.0,16392,1093
2025-03-01,CMP_105,CH_05,CR_006,0.0,14850,1086
2025-03-01,CMP_105,CH_06,CR_005,0.0,11612,548
2025-03-01,CMP_105,CH_06,CR_006,0.0,20036,1406
2025-03-02,CMP_101,CH_01,CR_007,1877.83,24073,1568
2025-03-02,CMP_101,CH_02,CR_007,2690.09,25996,747
2025-03-02,CMP_101,CH_03,CR_001,535.26,16828,489
2025-03-02,CMP_101,CH_03,CR_002,799.05,26899,795
2025-03-02,CMP_101,CH_03,CR_004,683.16,41750,731
2025-03-02,CMP_101,CH_04,CR_001,1393.46,29952,2040
2025-03-02,CMP_101,CH_04,CR_002,731.27,11096,693
2025-03-02,CMP_101,CH_04,CR_003,1104.62,26501,1124
2025-03-02,CMP_101,CH_04,CR_004,1942.04,13354,1810
2025-03-02,CMP_101,CH_04,CR_006,258.25,7000,313
2025-03-02,CMP_101,CH_05,CR_001,0.0,13545,510
2025-03-02,CMP_101,CH_05,CR_002,0.0,8380,704
2025-03-02,CMP_101,CH_05,CR_003,0.0,17345,1476
2025-03-02,CMP_101,CH_05,CR_006,0.0,7916,696
2025-03-02,CMP_101,CH_06,CR_002,0.0,17025,512
2025-03-02,CMP_101,CH_06,CR_003,0.0,11100,353
2025-03-02,CMP_101,CH_06,CR_004,0.0,6707,235
2025-03-02,CMP_101,CH_06,CR_005,0.0,24211,1303
2025-03-02,CMP_101,CH_06,CR_006,0.0,15241,1022
2025-03-02,CMP_102,CH_01,CR_007,1833.99,63773,1651
2025-03-02,CMP_102,CH_02,CR_007,4468.07,23747,1260
2025-03-02,CMP_102,CH_03,CR_003,1494.31,45517,1706
2025-03-02,CMP_102,CH_03,CR_006,2656.1800000000003,56009,2981
2025-03-02,CMP_102,CH_04,CR_002,868.17,44158,673
2025-03-02,CMP_102,CH_04,CR_003,470.44,3313,397
2025-03-02,CMP_102,CH_04,CR_005,1014.22,28442,1002
2025-03-02,CMP_102,CH_05,CR_001,0.0,17557,1444
2025-03-02,CMP_102,CH_05,CR_003,0.0,14779,1140
2025-03-02,CMP_102,CH_05,CR_006,0.0,12893,1254
2025-03-02,CMP_102,CH_06,CR_001,0.0,18473,574
2025-03-02,CMP_102,CH_06,CR_002,0.0,25059,1197
2025-03-02,CMP_102,CH_06,CR_003,0.0,14456,446
2025-03-02,CMP_102,CH_06,CR_005,0.0,7121,204
2025-03-02,CMP_102,CH_06,CR_006,0.0,2516,62
2025-03-02,CMP_103,CH_01,CR_007,3581.17,46834,3590
2025-03-02,CMP_103,CH_02,CR_007,4392.37,19704,1283
2025-03-02,CMP_103,CH_03,CR_003,575.01,8273,1180
2025-03-02,CMP_103,CH_03,CR_004,1655.4700000000003,46042,1613
2025-03-02,CMP_103,CH_03,CR_005,1327.26,15028,1721
2025-03-02,CMP_103,CH_04,CR_001,406.55,23850,506
2025-03-02,CMP_103,CH_04,CR_002,43.42,761,36
2025-03-02,CMP_103,CH_05,CR_006,0.0,5548,497
2025-03-02,CMP_103,CH_06,CR_001,0.0,8314,689
2025-03-02,CMP_103,CH_06,CR_002,0.0,12585,1122
2025-03-02,CMP_103,CH_06,CR_004,0.0,15468,911
2025-03-02,CMP_104,CH_01,CR_007,791.3100000000001,14788,839
2025-03-02,CMP_104,CH_02,CR_007,2576.94,16286,594
2025-03-02,CMP_104,CH_03,CR_001,116.92,861,117
2025-03-02,CMP_104,CH_03,CR_002,305.22,3177,322
2025-03-02,CMP_104,CH_04,CR_001,824.87,4988,593
2025-03-02,CMP_104,CH_04,CR_004,662.41,4377,473
2025-03-02,CMP_104,CH_04,CR_005,266.33,2109,268
2025-03-02,CMP_104,CH_05,CR_001,0.0,37800,2093
2025-03-02,CMP_104,CH_05,CR_002,0.0,21396,1976
2025-03-02,CMP_104,CH_05,CR_005,0.0,9023,347
2025-03-02,CMP_104,CH_05,CR_006,0.0,11055,387
2025-03-02,CMP_104,CH_06,CR_001,0.0,9642,338
2025-03-02,CMP_104,CH_06,CR_003,0.0,6404,339
2025-03-02,CMP_104,CH_06,CR_005,0.0,7355,506
2025-03-02,CMP_104,CH_06,CR_006,0.0,1582,51
2025-03-02,CMP_105,CH_01,CR_007,3950.4300000000003,136012,4455
2025-03-02,CMP_105,CH_02,CR_007,1811.3400000000001,7312,554
2025-03-02,CMP_105,CH_03,CR_001,984.18,9036,971
2025-03-02,CMP_105,CH_03,CR_002,998.6800000000001,15635,991
2025-03-02,CMP_105,CH_03,CR_005,1267.23,11127,858
2025-03-02,CMP_105,CH_04,CR_001,3099.5699999999997,98773,3263
2025-03-02,CMP_105,CH_04,CR_002,2086.6,69351,2563
2025-03-02,CMP_105,CH_04,CR_005,1770.63,43074,2271
2025-03-02,CMP_105,CH_05,CR_002,0.0,17482,969
2025-03-02,CMP_105,CH_05,CR_003,0.0,13848,562
2025-03-02,CMP_105,CH_06,CR_001,0.0,7382,512
2025-03-03,CMP_101,CH_01,CR_007,1698.44,62981,1833
2025-03-03,CMP_101,CH_02,CR_007,2961.19,12923,915
2025-03-03,CMP_101,CH_03,CR_004,1098.97,12177,1771
2025-03-03,CMP_101,CH_04,CR_001,579.1,8686,602
2025-03-03,CMP_101,CH_04,CR_003,1023.83,39235,1500
2025-03-03,CMP_101,CH_04,CR_004,1065.79,14123,1354
2025-03-03,CMP_101,CH_04,CR_006,624.12,77379,847
2025-03-03,CMP_101,CH_05,CR_001,0.0,17527,423
2025-03-03,CMP_101,CH_05,CR_006,0.0,18928,1057
2025-03-03,CMP_101,CH_06,CR_001,0.0,14372,1045
2025-03-03,CMP_101,CH_06,CR_003,0.0,1524,69
2025-03-03,CMP_101,CH_06,CR_004,0.0,19228,1530
2025-03-03,CMP_101,CH_06,CR_006,0.0,29055,1309
2025-03-03,CMP_102,CH_01,CR_007,1323.04,11925,1544
2025-03-03,CMP_102,CH_02,CR_007,2929.78,11927,933
2025-03-03,CMP_102,CH_03,CR_001,2836.37,33595,2806
2025-03-03,CMP_102,CH_03,CR_002,1455.1799999999998,15583,1250
2025-03-03,CMP_102,CH_03,CR_003,318.84,2327,321
2025-03-03,CMP_102,CH_03,CR_004,855.21,17238,836
2025-03-03,CMP_102,CH_03,CR_005,1286.65,7083,1015
2025-03-03,CMP_102,CH_04,CR_001,113.93,11605,146
2025-03-03,CMP_102,CH_04,CR_002,1004.68,4529,657
2025-03-03,CMP_102,CH_04,CR_004,938.11,7691,836
2025-03-03,CMP_102,CH_05,CR_001,0.0,19127,699
2025-03-03,CMP_102,CH_05,CR_003,0.0,8705,806
2025-03-03,CMP_102,CH_05,CR_005,0.0,4391,260
2025-03-03,CMP_102,CH_06,CR_002,0.0,19254,639
2025-03-03,CMP_102,CH_06,CR_004,0.0,1057,76
2025-03-03,CMP_102,CH_06,CR_006,0.0,5063,113
2025-03-03,CMP_103,CH_01,CR_007,2485.12,47887,2947
2025-03-03,CMP_103,CH_02,CR_007,2469.71,8053,646
2025-03-03,CMP_103,CH_03,CR_001,738.29,8926,827
2025-03-03,CMP_103,CH_03,CR_005,955.91,7680,751
2025-03-03,CMP_103,CH_03,CR_006,242.1,1482,173
2025-03-03,CMP_103,CH_04,CR_001,1118.27,48811,1192
2025-03-03,CMP_103,CH_04,CR_004,1047.32,51023,1535
2025-03-03,CMP_103,CH_05,CR_002,0.0,19358,1588
2025-03-03,CMP_103,CH_05,CR_003,0.0,2319,149
2025-03-03,CMP_103,CH_06,CR_003,0.0,16639,1068
2025-03-03,CMP_103,CH_06,CR_004,0.0,2918,123
2025-03-03,CMP_104,CH_01,CR_007,3348.68,44764,3805
2025-03-03,CMP_104,CH_02,CR_007,2965.74,8331,842
2025-03-03,CMP_104,CH_03,CR_001,52.0,358,50
2025-03-03,CMP_104,CH_03,CR_002,2168.96,25623,1872
2025-03-03,CMP_104,CH_03,CR_005,1443.78,14014,1295
2025-03-03,CMP_104,CH_04,CR_001,954.11,7892,976
2025-03-03,CMP_104,CH_04,CR_002,29.1,373,34
2025-03-03,CMP_104,CH_04,CR_003,1126.06,34648,1677
2025-03-03,CMP_104,CH_04,CR_004,1898.63,26450,3168
2025-03-03,CMP_104,CH_04,CR_005,2755.24,37101,2627
2025-03-03,CMP_104,CH_05,CR_003,0.0,6494,641
2025-03-03,CMP_104,CH_06,CR_001,0.0,16535,1429
2025-03-03,CMP_104,CH_06,CR_002,0.0,22124,1150
2025-03-03,CMP_104,CH_06,CR_003,0.0,13704,559
2025-03-03,CMP_104,CH_06,CR_005,0.0,14607,708
2025-03-03,CMP_105,CH_01,CR_007,2825.76,49148,3040
2025-03-03,CMP_105,CH_02,CR_007,1863.51,5995,453
2025-03-03,CMP_105,CH_03,CR_002,136.73,2229,120
2025-03-03,CMP_105,CH_03,CR_004,989.86,17900,859
2025-03-03,CMP_105,CH_03,CR_005,117.58,837,91
2025-03-03,CMP_105,CH_04,CR_002,1336.85,11955,1209
2025-03-03,CMP_105,CH_04,CR_004,277.72,2730,329
2025-03-03,CMP_105,CH_04,CR_005,1576.21,15190,1580
2025-03-03,CMP_105,CH_04,CR_006,423.35,4534,459
2025-03-03,CMP_105,CH_05,CR_001,0.0,22756,902
2025-03-03,CMP_105,CH_05,CR_002,0.0,12112,648
2025-03-03,CMP_105,CH_05,CR_004,0.0,18525,1108
2025-03-03,CMP_105,CH_05,CR_005,0.0,12168,614
2025-03-03,CMP_105,CH_05,CR_006,0.0,21969,1551
2025-03-03,CMP_105,CH_06,CR_002,0.0,4220,419
2025-03-03,CMP_105,CH_06,CR_003,0.0,5138,456
2025-03-04,CMP_101,CH_01,CR_007,1971.91,53363,2524
2025-03-04,CMP_101,CH_02,CR_007,1867.36,6371,594
2025-03-04,CMP_101,CH_03,CR_001,1473.49,34397,1900
2025-03-04,CMP_101,CH_03,CR_002,1154.93,14327,727
2025-03-04,CMP_101,CH_03,CR_003,1109.94,18596,1320
2025-03-04,CMP_101,CH_03,CR_005,269.79,1901,211
2025-03-04,CMP_101,CH_04,CR_001,181.06,1674,151
2025-03-04,CMP_101,CH_04,CR_002,1446.47,28695,1366
2025-03-04,CMP_101,CH_04,CR_004,560.75,44099,527
2025-03-04,CMP_101,CH_04,CR_006,2433.37,125147,2104
2025-03-04,CMP_101,CH_05,CR_001,0.0,18385,1276
2025-03-04,CMP_101,CH_05,CR_002,0.0,9509,667
2025-03-04,CMP_101,CH_05,CR_005,0.0,12092,887
2025-03-04,CMP_101,CH_05,CR_006,0.0,27939,2404
2025-03-04,CMP_101,CH_06,CR_002,0.0,2939,147
2025-03-04,CMP_101,CH_06,CR_005,0.0,14301,1078
2025-03-04,CMP_102,CH_01,CR_007,5468.12,179774,6685
2025-03-04,CMP_102,CH_02,CR_007,1536.26,4170,430
2025-03-04,CMP_102,CH_03,CR_001,1849.04,17145,1488
2025-03-04,CMP_102,CH_03,CR_005,924.04,16393,1459
2025-03-04,CMP_102,CH_03,CR_006,1815.58,31018,1639
2025-03-04,CMP_102,CH_04,CR_001,624.18,25708,803
2025-03-04,CMP_102,CH_04,CR_002,1233.15,8530,1055
2025-03-04,CMP_102,CH_04,CR_004,920.91,9408,1064
2025-03-04,CMP_102,CH_04,CR_005,217.9,3307,201
2025-03-04,CMP_102,CH_05,CR_001,0.0,15665,1414
2025-03-04,CMP_102,CH_05,CR_002,0.0,14882,1196
2025-03-04,CMP_102,CH_06,CR_003,0.0,17403,723
2025-03-04,CMP_102,CH_06,CR_004,0.0,7929,392
2025-03-04,CMP_102,CH_06,CR_005,0.0,18535,1542
2025-03-04,CMP_102,CH_06,CR_006,0.0,1816,154
2025-03-04,CMP_103,CH_01,CR_007,3013.0,82806,3290
2025-03-04,CMP_103,CH_02,CR_007,2332.7799999999997,8486,644
2025-03-04,CMP_103,CH_03,CR_001,1630.8899999999999,45976,1519
2025-03-04,CMP_103,CH_03,CR_002,440.07,10296,400
2025-03-04,CMP_103,CH_03,CR_005,1124.63,23845,2378
2025-03-04,CMP_103,CH_03,CR_006,63.04,755,75
2025-03-04,CMP_103,CH_04,CR_003,214.11,2666,197
2025-03-04,CMP_103,CH_04,CR_004,2419.9700000000003,19050,1864
2025-03-04,CMP_103,CH_04,CR_006,862.08,6449,871
2025-03-04,CMP_103,CH_05,CR_001,0.0,1959,58
2025-03-04,CMP_103,CH_05,CR_004,0.0,1425,67
2025-03-04,CMP_103,CH_06,CR_001,0.0,5550,533
2025-03-04,CMP_103,CH_06,CR_002,0.0,2175,187
2025-03-04,CMP_103,CH_06,CR_004,0.0,15767,420
2025-03-04,CMP_104,CH_01,CR_007,5698.97,93120,5602
2025-03-04,CMP_104,CH_02,CR_007,2327.9700000000003,5628,624
2025-03-04,CMP_104,CH_03,CR_004,1437.96,40324,1224
2025-03-04,CMP_104,CH_04,CR_003,1492.25,28597,1307
2025-03-04,CMP_104,CH_04,CR_004,740.73,7329,612
2025-03-04,CMP_104,CH_04,CR_006,504.92,3832,503
2025-03-04,CMP_104,CH_05,CR_001,0.0,8217,209
2025-03-04,CMP_104,CH_05,CR_002,0.0,3808,338
2025-03-04,CMP_104,CH_05,CR_004,0.0,11438,774
2025-03-04,CMP_104,CH_05,CR_005,0.0,8657,442
2025-03-04,CMP_104,CH_05,CR_006,0.0,6506,596
2025-03-04,CMP_104,CH_06,CR_002,0.0,11880,1087
2025-03-04,CMP_104,CH_06,CR_003,0.0,14388,964
2025-03-04,CMP_104,CH_06,CR_005,0.0,23920,1649
2025-03-04,CMP_104,CH_06,CR_006,0.0,2753,153
2025-03-04,CMP_105,CH_02,CR_007,7004.36,26097,2079
2025-03-04,CMP_105,CH_03,CR_001,836.5300000000001,14331,911
2025-03-04,CMP_105,CH_03,CR_004,1019.38,16676,967
2025-03-04,CMP_105,CH_04,CR_002,1241.0500000000002,12971,1186
2025-03-04,CMP_105,CH_04,CR_003,1292.62,14777,1343
2025-03-04,CMP_105,CH_04,CR_004,1453.91,8972,1239
2025-03-04,CMP_105,CH_04,CR_005,458.42,4094,543
2025-03-04,CMP_105,CH_05,CR_004,0.0,13488,842
2025-03-04,CMP_105,CH_06,CR_002,0.0,21821,1501
2025-03-04,CMP_105,CH_06,CR_003,0.0,13610,963
2025-03-04,CMP_105,CH_06,CR_005,0.0,2737,217
2025-03-04,CMP_105,CH_06,CR_006,0.0,19373,1185
2025-03-05,CMP_101,CH_01,CR_007,4048.63,112945,3636
2025-03-05,CMP_101,CH_02,CR_007,2924.62,22476,918
2025-03-05,CMP_101,CH_03,CR_001,900.21,11198,609
2025-03-05,CMP_101,CH_03,CR_003,1573.0900000000001,19489,1863
2025-03-05,CMP_101,CH_03,CR_005,462.01,25158,966
2025-03-05,CMP_101,CH_04,CR_003,2167.59,109798,2417
2025-03-05,CMP_101,CH_04,CR_004,1488.65,18608,1404
2025-03-05,CMP_101,CH_05,CR_005,0.0,7666,195
2025-03-05,CMP_101,CH_05,CR_006,0.0,17427,540
2025-03-05,CMP_101,CH_06,CR_001,0.0,4597,392
2025-03-05,CMP_101,CH_06,CR_002,0.0,23288,1453
2025-03-05,CMP_102,CH_01,CR_007,1397.84,75211,1302
2025-03-05,CMP_102,CH_02,CR_007,4601.87,21060,1386
2025-03-05,CMP_102,CH_03,CR_002,2076.0299999999997,232981,4118
2025-03-05,CMP_102,CH_03,CR_003,488.79,12127,506
2025-03-05,CMP_102,CH_04,CR_002,76.82,556,76
2025-03-05,CMP_102,CH_04,CR_004,274.13,4406,432
2025-03-05,CMP_102,CH_04,CR_005,911.8,5552,679
2025-03-05,CMP_102,CH_04,CR_006,482.59,7082,479
2025-03-05,CMP_102,CH_05,CR_001,0.0,2156,205
2025-03-05,CMP_102,CH_05,CR_003,0.0,3254,204
2025-03-05,CMP_102,CH_05,CR_004,0.0,10672,1054
2025-03-05,CMP_102,CH_05,CR_006,0.0,10616,947
2025-03-05,CMP_102,CH_06,CR_001,0.0,4286,386
2025-03-05,CMP_103,CH_01,CR_007,4489.7,203642,5302
2025-03-05,CMP_103,CH_02,CR_007,3096.19,10553,874
2025-03-05,CMP_103,CH_03,CR_001,1421.2,12573,1265
2025-03-05,CMP_103,CH_03,CR_005,1073.8,16016,896
2025-03-05,CMP_103,CH_04,CR_001,863.92,8126,824
2025-03-05,CMP_103,CH_04,CR_002,1827.71,41794,1846
2025-03-05,CMP_103,CH_04,CR_003,1322.8,18675,1162
2025-03-05,CMP_103,CH_04,CR_004,1532.6399999999999,16815,1709
2025-03-05,CMP_103,CH_05,CR_005,0.0,15395,857
2025-03-05,CMP_103,CH_05,CR_006,0.0,24508,1733
2025-03-05,CMP_103,CH_06,CR_002,0.0,10868,723
2025-03-05,CMP_103,CH_06,CR_003,0.0,33994,2376
2025-03-05,CMP_103,CH_06,CR_004,0.0,29152,1166
2025-03-05,CMP_103,CH_06,CR_006,0.0,2224,73
2025-03-05,CMP_104,CH_01,CR_007,3886.36,86537,4680
2025-03-05,CMP_104,CH_02,CR_007,752.1800000000001,5278,207
2025-03-05,CMP_104,CH_03,CR_003,794.93,8587,794
2025-03-05,CMP_104,CH_03,CR_005,401.2,13936,403
2025-03-05,CMP_104,CH_03,CR_006,989.26,33083,903
2025-03-05,CMP_104,CH_04,CR_001,423.07,2836,376
2025-03-05,CMP_104,CH_04,CR_003,1388.28,15436,1445
2025-03-05,CMP_104,CH_04,CR_004,1809.9299999999998,21201,2020
2025-03-05,CMP_104,CH_04,CR_005,927.46,10476,1181
2025-03-05,CMP_104,CH_05,CR_001,0.0,14066,1405
2025-03-05,CMP_104,CH_05,CR_002,0.0,10139,651
2025-03-05,CMP_104,CH_05,CR_004,0.0,21789,567
2025-03-05,CMP_104,CH_05,CR_005,0.0,18218,1016
2025-03-05,CMP_104,CH_06,CR_001,0.0,7843,432
2025-03-05,CMP_104,CH_06,CR_003,0.0,28913,2068
2025-03-05,CMP_104,CH_06,CR_004,0.0,21644,1327
2025-03-05,CMP_105,CH_01,CR_007,2231.84,36102,2786
2025-03-05,CMP_105,CH_02,CR_007,5128.21,12969,1530
2025-03-05,CMP_105,CH_03,CR_003,730.27,5820,593
2025-03-05,CMP_105,CH_03,CR_004,1411.74,10779,1456
2025-03-05,CMP_105,CH_03,CR_006,1449.37,62131,1370
2025-03-05,CMP_105,CH_04,CR_006,1090.14,17813,1132
2025-03-05,CMP_105,CH_05,CR_005,0.0,9181,484
2025-03-05,CMP_105,CH_05,CR_006,0.0,1162,67
2025-03-05,CMP_105,CH_06,CR_002,0.0,17497,375
2025-03-05,CMP_105,CH_06,CR_003,0.0,4945,247
2025-03-05,CMP_105,CH_06,CR_005,0.0,6370,333
2025-03-05,CMP_105,CH_06,CR_006,0.0,12390,1036
2025-03-06,CMP_101,CH_01,CR_007,3633.94,65751,4394
2025-03-06,CMP_101,CH_02,CR_007,3661.3900000000003,10749,1193
2025-03-06,CMP_101,CH_03,CR_001,2118.62,32579,2113
2025-03-06,CMP_101,CH_03,CR_003,115.57,1529,99
2025-03-06,CMP_101,CH_03,CR_004,2652.94,25993,2418
2025-03-06,CMP_101,CH_03,CR_005,824.78,13704,747
2025-03-06,CMP_101,CH_03,CR_006,311.6,2842,359
2025-03-06,CMP_101,CH_04,CR_001,1247.41,44027,1380
2025-03-06,CMP_101,CH_04,CR_005,242.17,2404,354
2025-03-06,CMP_101,CH_04,CR_006,930.48,11612,1138
2025-03-06,CMP_101,CH_05,CR_001,0.0,12401,341
2025-03-06,CMP_101,CH_06,CR_001,0.0,13733,1229
2025-03-06,CMP_101,CH_06,CR_003,0.0,18444,652
2025-03-06,CMP_102,CH_01,CR_007,3060.76,78499,3558
2025-03-06,CMP_102,CH_02,CR_007,2915.0699999999997,16009,830
2025-03-06,CMP_102,CH_03,CR_002,499.84,6945,806
2025-03-06,CMP_102,CH_03,CR_003,360.08,6001,287
2025-03-06,CMP_102,CH_04,CR_001,1023.42,106414,1154
2025-03-06,CMP_102,CH_04,CR_005,1660.27,35741,1893
2025-03-06,CMP_102,CH_05,CR_002,0.0,16036,819
2025-03-06,CMP_102,CH_05,CR_004,0.0,17513,1101
2025-03-06,CMP_102,CH_05,CR_005,0.0,18979,1481
2025-03-06,CMP_102,CH_06,CR_002,0.0,3783,349
2025-03-06,CMP_102,CH_06,CR_005,0.0,12933,413
2025-03-06,CMP_103,CH_01,CR_007,4046.77,89566,3920
2025-03-06,CMP_103,CH_02,CR_007,6621.23,46150,1850
2025-03-06,CMP_103,CH_03,CR_001,2472.8199999999997,65677,2667
2025-03-06,CMP_103,CH_03,CR_004,870.43,7901,794
2025-03-06,CMP_103,CH_04,CR_001,4620.0,56479,4624
2025-03-06,CMP_103,CH_04,CR_002,943.87,6672,720
2025-03-06,CMP_103,CH_04,CR_003,1529.6100000000001,12813,1523
2025-03-06,CMP_103,CH_04,CR_004,1859.56,33148,2098
2025-03-06,CMP_103,CH_05,CR_002,0.0,15070,1113
2025-03-06,CMP_103,CH_05,CR_003,0.0,13595,915
2025-03-06,CMP_103,CH_05,CR_005,0.0,8950,706
2025-03-06,CMP_103,CH_05,CR_006,0.0,40676,2051
2025-03-06,CMP_103,CH_06,CR_006,0.0,8104,413
2025-03-06,CMP_104,CH_01,CR_007,3340.95,31948,3413
2025-03-06,CMP_104,CH_02,CR_007,2505.8900000000003,7740,819
2025-03-06,CMP_104,CH_03,CR_002,1398.42,22844,1511
2025-03-06,CMP_104,CH_04,CR_001,882.71,6593,808
2025-03-06,CMP_104,CH_04,CR_002,63.64,936,65
2025-03-06,CMP_104,CH_04,CR_006,68.39,422,58
2025-03-06,CMP_104,CH_05,CR_001,0.0,3082,226
2025-03-06,CMP_104,CH_05,CR_003,0.0,10483,747
2025-03-06,CMP_104,CH_05,CR_004,0.0,9157,461
2025-03-06,CMP_104,CH_05,CR_006,0.0,17307,522
2025-03-06,CMP_104,CH_06,CR_001,0.0,37231,3012
2025-03-06,CMP_104,CH_06,CR_003,0.0,19189,1730
2025-03-06,CMP_104,CH_06,CR_004,0.0,15829,732
2025-03-06,CMP_104,CH_06,CR_005,0.0,21444,687
2025-03-06,CMP_105,CH_01,CR_007,5079.93,81743,5205
2025-03-06,CMP_105,CH_02,CR_007,1499.67,23413,365
2025-03-06,CMP_105,CH_03,CR_002,2133.71,69125,1850
2025-03-06,CMP_105,CH_03,CR_003,861.6,16338,943
2025-03-06,CMP_105,CH_03,CR_005,1347.63,19909,2194
2025-03-06,CMP_105,CH_03,CR_006,1233.92,15024,1357
2025-03-06,CMP_105,CH_04,CR_001,778.88,4468,566
2025-03-06,CMP_105,CH_04,CR_002,2439.04,44538,2551
2025-03-06,CMP_105,CH_04,CR_003,403.83,3690,398
2025-03-06,CMP_105,CH_04,CR_005,1087.5,49885,1290
2025-03-06,CMP_105,CH_05,CR_001,0.0,25985,2237
2025-03-06,CMP_105,CH_05,CR_003,0.0,33447,2754
2025-03-06,CMP_105,CH_05,CR_004,0.0,3477,195
2025-03-06,CMP_105,CH_05,CR_005,0.0,4140,141
2025-03-06,CMP_105,CH_05,CR_006,0.0,13548,696
2025-03-06,CMP_105,CH_06,CR_001,0.0,13123,1012
2025-03-06,CMP_105,CH_06,CR_002,0.0,11821,976
2025-03-06,CMP_105,CH_06,CR_004,0.0,12764,1059
2025-03-06,CMP_105,CH_06,CR_006,0.0,1063,105
2025-03-07,CMP_101,CH_01,CR_007,1899.9000000000003,18977,1927
2025-03-07,CMP_101,CH_02,CR_007,3593.23,13348,1178
2025-03-07,CMP_101,CH_03,CR_001,1257.77,16758,2487
2025-03-07,CMP_101,CH_03,CR_003,1911.81,16745,1674
2025-03-07,CMP_101,CH_03,CR_004,777.71,7200,745
2025-03-07,CMP_101,CH_04,CR_001,1016.84,19324,1209
2025-03-07,CMP_101,CH_04,CR_003,1058.32,96256,1095
2025-03-07,CMP_101,CH_05,CR_001,0.0,22316,626
2025-03-07,CMP_101,CH_05,CR_002,0.0,30512,2641
2025-03-07,CMP_101,CH_05,CR_003,0.0,6762,347
2025-03-07,CMP_101,CH_05,CR_004,0.0,24820,2201
2025-03-07,CMP_101,CH_06,CR_001,0.0,17141,1477
2025-03-07,CMP_101,CH_06,CR_002,0.0,2661,233
2025-03-07,CMP_101,CH_06,CR_006,0.0,17018,859
2025-03-07,CMP_102,CH_01,CR_007,2664.24,66342,2772
2025-03-07,CMP_102,CH_02,CR_007,2974.67,22573,975
2025-03-07,CMP_102,CH_03,CR_003,1133.54,10297,1260
2025-03-07,CMP_102,CH_03,CR_005,129.19,2984,231
2025-03-07,CMP_102,CH_03,CR_006,1812.62,34687,1852
2025-03-07,CMP_102,CH_04,CR_002,549.13,5010,598
2025-03-07,CMP_102,CH_04,CR_004,2436.67,195116,3206
2025-03-07,CMP_102,CH_04,CR_005,2603.98,65061,3666
2025-03-07,CMP_102,CH_04,CR_006,1204.87,54221,1336
2025-03-07,CMP_102,CH_05,CR_001,0.0,15196,961
2025-03-07,CMP_102,CH_05,CR_005,0.0,16945,579
2025-03-07,CMP_102,CH_05,CR_006,0.0,9935,688
2025-03-07,CMP_102,CH_06,CR_001,0.0,21315,1918
2025-03-07,CMP_102,CH_06,CR_002,0.0,11073,421
2025-03-07,CMP_102,CH_06,CR_004,0.0,19920,1790
2025-03-07,CMP_102,CH_06,CR_006,0.0,8126,397
2025-03-07,CMP_103,CH_01,CR_007,2499.3900000000003,92404,2356
2025-03-07,CMP_103,CH_02,CR_007,6681.67,48876,2209
